customer_id,order_id,order_date,payment_status,total_amount,utm_source,utm_medium,utm_campaign,first_paid_order_month,order_month,month_index
cust_7f506cba,ord_30decf1a,2024-08-04 17:10:15,paid,147.34,google,cpc,google_campaign_3,2024-08,2024-08,0
cust_7fb6fe0a,ord_def3a4d5,2024-08-26 21:07:28,paid,54.81,direct,direct,direct,2024-08,2024-08,0
cust_7fbce3fc,ord_717f3f90,2024-09-19 15:10:18,paid,63.38,organic,organic,direct,2024-09,2024-09,0
cust_7fc2cd5a,ord_eb135947,2024-03-02 08:55:18,paid,282.24,organic,organic,direct,2024-03,2024-03,0
cust_7fcc6619,ord_5754fb13,2024-08-10 21:07:40,paid,83.77,direct,direct,direct,2024-08,2024-08,0
cust_7fd132f1,ord_703f16c2,2024-10-25 10:03:55,paid,122.1,organic,organic,direct,2024-10,2024-10,0
cust_7fd87f14,ord_6a91eb67,2024-04-11 11:20:41,paid,36.05,organic,organic,direct,2024-04,2024-04,0
cust_7fee82de,ord_f480e10d,2024-04-30 18:20:44,paid,68.87,email,email,email_campaign_2,2024-04,2024-04,0
cust_7ff62dc9,ord_418b5a79,2024-09-03 18:06:21,paid,128.93,meta,cpc,meta_campaign_18,2024-09,2024-09,0
cust_7ff95092,ord_2417f06a,2024-10-23 19:35:08,paid,14.66,direct,direct,direct,2024-10,2024-10,0
cust_803094d3,ord_9fe834a2,2024-04-10 09:31:02,paid,133.53,direct,direct,direct,2024-04,2024-04,0
cust_80385dcc,ord_60175bda,2024-11-10 19:56:33,paid,74.38,organic,organic,direct,2024-11,2024-11,0
cust_804370d7,ord_d9d7b869,2024-11-16 11:39:54,paid,103.85,tiktok,cpc,tiktok_campaign_1,2024-11,2024-11,0
cust_804cc5ba,ord_52d114aa,2024-11-30 20:27:06,paid,101.67,meta,cpc,meta_campaign_9,2024-11,2024-11,0
cust_804ead95,ord_b132b16b,2024-11-20 10:34:42,paid,26.42,direct,direct,direct,2024-11,2024-11,0
cust_80571014,ord_475fc53e,2024-05-07 08:51:10,paid,94.27,direct,direct,direct,2024-05,2024-05,0
cust_805d1dc3,ord_cb128297,2024-05-24 22:26:57,paid,116.69,organic,organic,direct,2024-05,2024-05,0
cust_80b12a4a,ord_ce29fa77,2024-08-16 20:57:18,paid,208.18,meta,cpc,meta_campaign_5,2024-08,2024-08,0
cust_80d0a3d3,ord_49c594ef,2024-04-02 10:06:08,paid,46.6,email,email,email_campaign_7,2024-04,2024-04,0
cust_81563f10,ord_4ebdfc8a,2024-08-29 19:36:27,paid,54.92,direct,direct,direct,2024-08,2024-08,0
cust_81baf084,ord_3a6bade3,2024-09-09 07:22:58,paid,103.33,google,cpc,google_campaign_8,2024-09,2024-09,0
cust_82260237,ord_b45cc0d1,2024-01-25 07:24:39,paid,84.04,direct,direct,direct,2024-01,2024-01,0
cust_82557cad,ord_e1ff6b8a,2024-06-26 15:10:23,paid,96.8,google,cpc,google_campaign_7,2024-06,2024-06,0
cust_825af745,ord_c26da9a6,2024-11-06 15:18:17,paid,149.86,meta,cpc,meta_campaign_13,2024-11,2024-11,0
cust_825c1460,ord_38a22c30,2024-11-26 17:27:05,paid,135.22,organic,organic,direct,2024-11,2024-11,0
cust_82692b51,ord_15a602b2,2024-08-07 10:42:21,paid,359.86,meta,cpc,meta_campaign_8,2024-08,2024-08,0
cust_8271fe8f,ord_d8ae9ce7,2024-04-13 15:04:28,paid,143.76,meta,cpc,meta_campaign_2,2024-04,2024-04,0
cust_82d8b2e4,ord_302be44f,2024-12-16 22:33:37,paid,107.16,direct,direct,direct,2024-12,2024-12,0
cust_82f24d5a,ord_b2e55be6,2024-07-27 18:23:18,paid,85.52,direct,direct,direct,2024-07,2024-07,0
cust_8307795f,ord_b3176924,2024-03-08 17:19:38,paid,35.75,direct,direct,direct,2024-03,2024-03,0
cust_83112582,ord_a6996c67,2024-12-20 06:32:57,paid,86.73,google,cpc,google_campaign_11,2024-12,2024-12,0
cust_832d8172,ord_5a5da6b1,2024-09-07 20:04:05,paid,87.39,direct,direct,direct,2024-09,2024-09,0
cust_83305b0b,ord_4b06e4b5,2024-05-24 09:22:24,paid,99.54,organic,organic,direct,2024-05,2024-05,0
cust_8345ebbd,ord_ad8412e8,2024-11-14 07:54:56,paid,154.68,direct,direct,direct,2024-11,2024-11,0
cust_8356f97c,ord_7c144f7e,2024-02-22 10:25:44,paid,83.5,meta,cpc,meta_campaign_16,2024-02,2024-02,0
cust_83a722df,ord_2cab18a6,2024-11-12 15:06:12,paid,221.32,direct,direct,direct,2024-11,2024-11,0
cust_83d93c8d,ord_3e426226,2024-02-02 15:44:01,paid,299.18,direct,direct,direct,2024-02,2024-02,0
cust_83f28ab8,ord_88c76cae,2024-02-13 16:04:32,paid,117.92,direct,direct,direct,2024-02,2024-02,0
cust_845f5209,ord_0026f0a2,2024-11-09 22:25:42,paid,255.43,direct,direct,direct,2024-11,2024-11,0
cust_84778f78,ord_82f5486f,2024-06-14 09:34:09,paid,75.61,google,cpc,google_campaign_8,2024-06,2024-06,0
cust_84934bfc,ord_69a1b2a0,2024-01-06 20:38:09,paid,19.75,meta,cpc,meta_campaign_7,2024-01,2024-01,0
cust_84940cd7,ord_475e613b,2024-10-04 11:20:49,paid,66.36,direct,direct,direct,2024-10,2024-10,0
cust_8494a04f,ord_0498bc9a,2024-05-27 20:38:15,paid,75.11,direct,direct,direct,2024-05,2024-05,0
cust_84a7f618,ord_0ef52962,2024-05-08 07:15:08,paid,155.06,organic,organic,direct,2024-05,2024-05,0
cust_84b897f6,ord_5c45462f,2024-09-02 23:02:48,paid,190.8,organic,organic,direct,2024-09,2024-09,0
cust_84bfcee6,ord_85971f8b,2024-12-12 11:43:42,paid,52.59,organic,organic,direct,2024-12,2024-12,0
cust_84e475b8,ord_78d4d2eb,2024-09-06 04:30:11,paid,84.08,tiktok,cpc,tiktok_campaign_12,2024-09,2024-09,0
cust_84e8a3db,ord_d7744774,2024-09-12 17:41:21,paid,96.88,email,email,email_campaign_1,2024-09,2024-09,0
cust_8506ef27,ord_ec23c47d,2024-11-29 09:40:14,paid,48.69,direct,direct,direct,2024-11,2024-11,0
cust_85783c30,ord_db195689,2024-10-08 12:51:46,paid,92.1,email,email,email_campaign_7,2024-10,2024-10,0
cust_8598b0be,ord_b5a23048,2024-05-19 13:32:36,paid,80.63,direct,direct,direct,2024-05,2024-05,0
cust_85b79862,ord_fa3fd77c,2024-12-17 20:19:41,paid,83.12,direct,direct,direct,2024-12,2024-12,0
cust_85bd24c4,ord_4c7e1956,2024-09-26 10:59:47,paid,146.6,google,cpc,google_campaign_9,2024-09,2024-09,0
cust_85c3cc75,ord_aba9f4c7,2024-03-06 10:23:06,paid,348.24,direct,direct,direct,2024-03,2024-03,0
cust_85cb4fd5,ord_2ca6021f,2024-09-22 13:23:49,paid,139.42,tiktok,cpc,tiktok_campaign_12,2024-09,2024-09,0
cust_85f74630,ord_d898dd51,2024-04-27 19:39:13,paid,90.95,direct,direct,direct,2024-04,2024-04,0
cust_860b2abd,ord_31017f94,2024-09-22 17:31:28,paid,210.71,direct,direct,direct,2024-09,2024-09,0
cust_861ab787,ord_4c779a72,2024-11-18 21:20:52,paid,48.26,direct,direct,direct,2024-11,2024-11,0
cust_86214556,ord_d1a7774b,2024-12-10 02:24:18,paid,225.4,direct,direct,direct,2024-12,2024-12,0
cust_8633a43d,ord_125ee32e,2024-11-23 20:07:17,paid,136.28,direct,direct,direct,2024-11,2024-11,0
cust_8637f495,ord_ec6c4afa,2024-05-06 03:43:08,paid,159.56,tiktok,cpc,tiktok_campaign_14,2024-05,2024-05,0
cust_863af950,ord_8e0dd0b4,2024-01-15 20:57:33,paid,31.56,direct,direct,direct,2024-01,2024-01,0
cust_86709099,ord_0e0b6e08,2024-11-24 20:05:48,paid,83.36,google,cpc,google_campaign_19,2024-11,2024-11,0
cust_86ee06b0,ord_24f05213,2024-05-09 12:36:57,paid,90.16,organic,organic,direct,2024-05,2024-05,0
cust_871c61e5,ord_8868f085,2024-12-08 11:57:41,paid,58.69,google,cpc,google_campaign_5,2024-12,2024-12,0
cust_877b34be,ord_c8b63c86,2024-04-06 20:49:43,paid,68.65,google,cpc,google_campaign_11,2024-04,2024-04,0
cust_87ce9553,ord_e0080d60,2024-07-29 17:15:56,paid,102.53,direct,direct,direct,2024-07,2024-07,0
cust_87f4101b,ord_1a025d24,2024-03-12 18:57:55,paid,197.4,meta,cpc,meta_campaign_3,2024-03,2024-03,0
cust_880f5fbd,ord_62442626,2024-10-25 21:27:22,paid,118.7,tiktok,cpc,tiktok_campaign_10,2024-10,2024-10,0
cust_881aab3e,ord_e18c11d2,2024-08-30 00:26:52,paid,343.21,meta,cpc,meta_campaign_14,2024-08,2024-08,0
cust_8837e744,ord_2f870495,2024-08-07 10:51:42,paid,60.93,organic,organic,direct,2024-08,2024-08,0
cust_8890fef7,ord_f6309988,2024-05-21 22:59:52,paid,147.32,tiktok,cpc,tiktok_campaign_4,2024-05,2024-05,0
cust_88a7b22e,ord_f8b86b47,2024-08-24 13:48:09,paid,38.29,tiktok,cpc,tiktok_campaign_15,2024-08,2024-08,0
cust_891c8624,ord_0efa15b5,2024-08-28 04:29:39,paid,164.1,direct,direct,direct,2024-08,2024-08,0
cust_89652b2b,ord_3916456f,2024-08-12 12:21:01,paid,169.75,tiktok,cpc,tiktok_campaign_13,2024-08,2024-08,0
cust_897231c6,ord_abb71710,2024-06-08 14:22:30,paid,103.79,direct,direct,direct,2024-06,2024-06,0
cust_898ea69e,ord_8136b9fa,2024-03-07 18:27:49,paid,50.53,email,email,email_campaign_6,2024-03,2024-03,0
cust_89923324,ord_678b3a75,2024-11-27 09:18:41,paid,119.18,direct,direct,direct,2024-11,2024-11,0
cust_89937d75,ord_40e9c189,2024-12-10 17:24:32,paid,175.06,google,cpc,google_campaign_12,2024-12,2024-12,0
cust_899d74ae,ord_560d6317,2024-11-30 19:31:12,paid,35.95,direct,direct,direct,2024-11,2024-11,0
cust_89d8b7e8,ord_f4fc74fc,2024-05-08 23:18:34,paid,66.8,direct,direct,direct,2024-05,2024-05,0
cust_89e25b20,ord_5230d0a3,2024-05-21 18:22:55,paid,116.16,google,cpc,google_campaign_7,2024-05,2024-05,0
cust_89e5cc3d,ord_28dabcdc,2024-11-10 20:52:58,paid,93.55,google,cpc,google_campaign_2,2024-11,2024-11,0
cust_89fa8587,ord_0d082de0,2024-06-28 20:28:50,paid,42.55,direct,direct,direct,2024-06,2024-06,0
cust_8a071c36,ord_e3ff728b,2024-10-02 19:55:26,paid,69.93,organic,organic,direct,2024-10,2024-10,0
cust_8a0779b0,ord_ccfff2ae,2024-06-12 13:18:09,paid,226.27,google,cpc,google_campaign_8,2024-06,2024-06,0
cust_8a37a4da,ord_b4dc6de8,2024-11-30 12:37:21,paid,55.61,direct,direct,direct,2024-11,2024-11,0
cust_8acd2905,ord_53c603df,2024-07-31 08:18:03,paid,128.81,meta,cpc,meta_campaign_9,2024-07,2024-07,0
cust_8acd6ce8,ord_47e98243,2024-03-04 16:11:19,paid,145.05,organic,organic,direct,2024-03,2024-03,0
cust_8acf1a7a,ord_9bfa2045,2024-10-03 20:16:02,paid,106.38,google,cpc,google_campaign_10,2024-10,2024-10,0
cust_8adb3a8f,ord_4489d87b,2024-10-07 21:38:06,paid,52.33,direct,direct,direct,2024-10,2024-10,0
cust_8adbf4f7,ord_885f686f,2024-08-07 22:50:08,paid,145.62,direct,direct,direct,2024-08,2024-08,0
cust_8aedf8e1,ord_de13df1c,2024-04-26 08:35:48,paid,43.49,google,cpc,google_campaign_12,2024-04,2024-04,0
cust_8b639e78,ord_6042bfe6,2024-01-12 19:04:03,paid,160.03,meta,cpc,meta_campaign_18,2024-01,2024-01,0
cust_8b7de77c,ord_f89860c6,2024-08-03 22:22:02,paid,77.25,email,email,email_campaign_7,2024-08,2024-08,0
cust_8ba10080,ord_7b6f934b,2024-12-23 12:18:48,paid,206.82,meta,cpc,meta_campaign_16,2024-12,2024-12,0
cust_8ba77417,ord_173c9a34,2024-11-30 10:52:09,paid,53.56,meta,cpc,meta_campaign_2,2024-11,2024-11,0
cust_8bdc05e0,ord_1a4b35e7,2024-12-30 17:20:01,paid,62.54,direct,direct,direct,2024-12,2024-12,0
cust_8c32f881,ord_83619c01,2024-05-12 20:24:21,paid,85.15,direct,direct,direct,2024-05,2024-05,0
cust_8cb2c7e9,ord_b0b12a7b,2024-06-08 20:43:54,paid,176.88,direct,direct,direct,2024-06,2024-06,0
cust_8cb2c7e9,ord_b0c27c66,2024-11-12 10:40:48,paid,157.31,meta,cpc,meta_campaign_9,2024-06,2024-11,5
cust_8ccf3ffb,ord_1659e2e4,2024-02-16 10:39:58,paid,414.14,google,cpc,google_campaign_13,2024-02,2024-02,0
cust_8d5081a6,ord_8917e8c0,2024-12-17 20:38:07,paid,53.5,direct,direct,direct,2024-12,2024-12,0
cust_8dab01b6,ord_9a070e9b,2024-10-01 21:48:13,paid,55.11,direct,direct,direct,2024-10,2024-10,0
cust_8dab45e0,ord_7f2d977c,2024-07-31 14:46:36,paid,159.59,meta,cpc,meta_campaign_9,2024-07,2024-07,0
cust_8dd01099,ord_a6b15e1e,2024-08-20 22:09:45,paid,295.88,direct,direct,direct,2024-08,2024-08,0
cust_8de1eaca,ord_9203d6cd,2024-05-26 19:56:10,paid,89.8,tiktok,cpc,tiktok_campaign_4,2024-05,2024-05,0
cust_8e03cc27,ord_c5814a32,2024-07-06 16:56:05,paid,163.0,organic,organic,direct,2024-07,2024-07,0
cust_8e043fbf,ord_32ceb142,2024-03-06 21:25:15,paid,40.07,email,email,email_campaign_7,2024-03,2024-03,0
cust_8e0aafd9,ord_4fb2b2b3,2024-05-28 22:07:33,paid,36.17,organic,organic,direct,2024-05,2024-05,0
cust_8e1bd513,ord_8bfcc57f,2024-04-30 11:37:34,paid,85.9,email,email,email_campaign_2,2024-04,2024-04,0
cust_8e513fbe,ord_9a4ca36e,2024-04-18 14:38:38,paid,68.71,direct,direct,direct,2024-04,2024-04,0
cust_8e626458,ord_c4493720,2024-05-17 20:53:19,paid,288.59,meta,cpc,meta_campaign_14,2024-05,2024-05,0
cust_8e6d6bd4,ord_fb0aae11,2024-09-26 23:26:31,paid,58.92,email,email,email_campaign_2,2024-09,2024-09,0
cust_8ea1dc2d,ord_b5ba456e,2024-11-29 14:05:00,paid,137.0,google,cpc,google_campaign_5,2024-11,2024-11,0
cust_8ec8fb89,ord_0b9bb335,2024-08-04 14:21:04,paid,356.46,direct,direct,direct,2024-08,2024-08,0
cust_8edf9226,ord_f68e5992,2024-10-25 17:18:25,paid,50.84,organic,organic,direct,2024-10,2024-10,0
cust_8f455cec,ord_731f2e4a,2024-10-30 09:37:39,paid,309.43,direct,direct,direct,2024-10,2024-10,0
cust_8f7e2d49,ord_7a4cd1b5,2024-07-03 18:17:33,paid,329.07,meta,cpc,meta_campaign_11,2024-07,2024-07,0
cust_8f89cd98,ord_b3ad96c5,2024-04-03 22:02:25,paid,44.71,direct,direct,direct,2024-04,2024-04,0
cust_8f9e7919,ord_6ac26cea,2024-08-30 14:22:11,paid,85.16,direct,direct,direct,2024-08,2024-08,0
cust_8fe30e87,ord_fd93db02,2024-09-25 18:29:48,paid,116.68,direct,direct,direct,2024-09,2024-09,0
cust_905127e8,ord_3ebcca19,2024-03-06 15:09:06,paid,94.63,google,cpc,google_campaign_14,2024-03,2024-03,0
cust_90698e80,ord_14d2498b,2024-02-23 20:16:30,paid,36.62,direct,direct,direct,2024-02,2024-02,0
cust_9074e3ad,ord_c7a269b2,2024-08-19 19:11:01,paid,62.56,direct,direct,direct,2024-08,2024-08,0
cust_90a1021f,ord_221980c8,2024-12-15 16:51:00,paid,134.59,email,email,email_campaign_1,2024-12,2024-12,0
cust_90aa93f0,ord_b948945f,2024-08-30 05:09:08,paid,87.33,direct,direct,direct,2024-08,2024-08,0
cust_91067943,ord_82d3fe3d,2024-03-15 20:25:09,paid,71.37,google,cpc,google_campaign_15,2024-03,2024-03,0
cust_9110dbe0,ord_a8162c55,2024-09-22 21:27:06,paid,343.79,google,cpc,google_campaign_6,2024-09,2024-09,0
cust_912835f5,ord_b621eb91,2024-12-13 20:50:05,paid,35.55,direct,direct,direct,2024-12,2024-12,0
cust_912ebf95,ord_315e1f99,2024-03-31 16:57:39,paid,56.25,tiktok,cpc,tiktok_campaign_6,2024-03,2024-03,0
cust_9152b327,ord_a4e35506,2024-08-31 12:33:24,paid,68.75,tiktok,cpc,tiktok_campaign_1,2024-08,2024-08,0
cust_917410a0,ord_456aeecd,2024-06-22 09:52:00,paid,58.95,tiktok,cpc,tiktok_campaign_6,2024-06,2024-06,0
cust_91957e6c,ord_9727ee23,2024-03-01 15:03:23,paid,120.61,direct,direct,direct,2024-03,2024-03,0
cust_919db8d1,ord_c9ed6e6b,2024-11-24 05:29:27,paid,152.72,direct,direct,direct,2024-11,2024-11,0
cust_91a4d263,ord_c97b5d36,2024-02-17 13:19:11,paid,240.34,email,email,email_campaign_4,2024-02,2024-02,0
cust_91e28797,ord_b77f5ada,2024-04-02 07:49:38,paid,78.94,google,cpc,google_campaign_17,2024-04,2024-04,0
cust_91eb905c,ord_ffd80c10,2024-12-09 19:46:04,paid,140.94,google,cpc,google_campaign_10,2024-12,2024-12,0
cust_91f8661b,ord_a4c802a4,2024-11-15 20:30:04,paid,79.12,tiktok,cpc,tiktok_campaign_5,2024-11,2024-11,0
cust_92159f87,ord_a75aff1c,2024-01-06 12:40:36,paid,216.44,google,cpc,google_campaign_7,2024-01,2024-01,0
cust_9233b641,ord_d9a9d40e,2024-12-05 12:52:32,paid,17.46,meta,cpc,meta_campaign_15,2024-12,2024-12,0
cust_923858cd,ord_a91516e3,2024-10-03 23:07:50,paid,123.43,google,cpc,google_campaign_5,2024-10,2024-10,0
cust_923b2563,ord_02bc011e,2024-12-29 16:41:46,paid,129.31,email,email,email_campaign_6,2024-12,2024-12,0
cust_92726bbb,ord_f71b7c78,2024-11-13 15:28:52,paid,84.65,tiktok,cpc,tiktok_campaign_16,2024-11,2024-11,0
cust_92dad008,ord_02244483,2024-12-04 13:50:47,paid,82.77,organic,organic,direct,2024-12,2024-12,0
cust_92e37e3d,ord_d7734592,2024-12-14 09:09:32,paid,80.04,direct,direct,direct,2024-12,2024-12,0
cust_92e574a4,ord_d4f1028d,2024-12-10 14:09:23,paid,66.41,tiktok,cpc,tiktok_campaign_19,2024-12,2024-12,0
cust_92f5a808,ord_2f1e59dd,2024-11-17 19:45:44,paid,72.04,google,cpc,google_campaign_1,2024-11,2024-11,0
cust_93292c26,ord_fd7bff2c,2024-02-09 09:48:28,paid,53.66,google,cpc,google_campaign_17,2024-02,2024-02,0
cust_93295c44,ord_7c345d62,2024-05-08 13:55:39,paid,64.19,tiktok,cpc,tiktok_campaign_1,2024-05,2024-05,0
cust_9343e346,ord_2fcdffbe,2024-01-24 18:34:03,paid,108.21,direct,direct,direct,2024-01,2024-01,0
cust_93ead5d0,ord_e9dc317d,2024-11-17 18:49:25,paid,74.26,tiktok,cpc,tiktok_campaign_8,2024-11,2024-11,0
cust_94160ade,ord_114c2d3e,2024-09-03 08:16:06,paid,53.5,direct,direct,direct,2024-09,2024-09,0
cust_94173416,ord_27066084,2024-12-24 22:34:47,paid,92.73,google,cpc,google_campaign_5,2024-12,2024-12,0
cust_94244bcd,ord_1399b871,2024-05-06 16:01:21,paid,65.25,tiktok,cpc,tiktok_campaign_18,2024-05,2024-05,0
cust_94249783,ord_1ec1915b,2024-08-12 19:29:17,paid,46.44,organic,organic,direct,2024-08,2024-08,0
cust_944d2fb9,ord_100a2edf,2024-03-26 12:32:10,paid,126.38,email,email,email_campaign_5,2024-03,2024-03,0
cust_946daa74,ord_a1a23636,2024-04-26 16:59:21,paid,55.24,direct,direct,direct,2024-04,2024-04,0
cust_94ad3d35,ord_54f1fc36,2024-04-17 20:01:23,paid,55.04,direct,direct,direct,2024-04,2024-04,0
cust_94ad9269,ord_5f370a60,2024-04-09 07:55:57,paid,110.14,direct,direct,direct,2024-04,2024-04,0
cust_94bdc9c6,ord_2d7a070f,2024-01-07 10:09:35,paid,51.15,tiktok,cpc,tiktok_campaign_2,2024-01,2024-01,0
cust_94e439a7,ord_2161e503,2024-08-08 18:55:54,paid,125.4,direct,direct,direct,2024-08,2024-08,0
cust_95033ebe,ord_ffd2aeba,2024-03-11 21:36:11,paid,108.24,direct,direct,direct,2024-03,2024-03,0
cust_95049c06,ord_c007e1ab,2024-12-06 15:16:04,paid,87.44,direct,direct,direct,2024-12,2024-12,0
cust_95607a82,ord_435582f1,2024-04-10 16:57:44,paid,461.06,direct,direct,direct,2024-04,2024-04,0
cust_95719fc9,ord_7d697ab6,2024-11-28 14:12:40,paid,147.09,direct,direct,direct,2024-11,2024-11,0
cust_95dbf9a5,ord_95d73b30,2024-03-30 23:06:57,paid,86.07,google,cpc,google_campaign_6,2024-03,2024-03,0
cust_95f5ef87,ord_6ff5a323,2024-11-11 18:05:17,paid,75.2,direct,direct,direct,2024-11,2024-11,0
cust_961e36fb,ord_a463fb7c,2024-09-01 08:55:26,paid,33.3,tiktok,cpc,tiktok_campaign_19,2024-09,2024-09,0
cust_962f3c18,ord_fef921bd,2024-07-27 20:36:16,paid,74.69,meta,cpc,meta_campaign_11,2024-07,2024-07,0
cust_96449c1c,ord_21357569,2024-08-21 00:01:15,paid,28.3,google,cpc,google_campaign_3,2024-08,2024-08,0
cust_967dfbd0,ord_be246864,2024-10-24 17:17:04,paid,44.04,google,cpc,google_campaign_6,2024-10,2024-10,0
cust_968632da,ord_04948f2e,2024-10-15 23:56:45,paid,84.17,google,cpc,google_campaign_15,2024-10,2024-10,0
cust_968da83f,ord_e5b75243,2024-12-05 23:01:48,paid,240.6,direct,direct,direct,2024-12,2024-12,0
cust_96979203,ord_af2aa712,2024-04-28 12:09:55,paid,79.23,email,email,email_campaign_1,2024-04,2024-04,0
cust_96b7f4d8,ord_de65f064,2024-11-09 13:43:08,paid,144.92,meta,cpc,meta_campaign_3,2024-11,2024-11,0
cust_96df53bd,ord_08a4ed42,2024-07-15 16:19:14,paid,224.25,meta,cpc,meta_campaign_14,2024-07,2024-07,0
cust_96e2e401,ord_aae8c1c9,2024-10-17 19:18:00,paid,85.2,organic,organic,direct,2024-10,2024-10,0
cust_96e4648c,ord_0979f3c5,2024-12-12 05:48:19,paid,233.91,direct,direct,direct,2024-12,2024-12,0
cust_9700d83a,ord_dbba250c,2024-04-22 19:14:25,paid,110.32,organic,organic,direct,2024-04,2024-04,0
cust_97079335,ord_4348402f,2024-08-01 07:56:25,paid,112.69,meta,cpc,meta_campaign_11,2024-08,2024-08,0
cust_970bcee5,ord_22c39b6c,2024-02-01 12:22:37,paid,73.73,direct,direct,direct,2024-02,2024-02,0
cust_9717c0fa,ord_2fcf9b97,2024-11-25 19:56:00,paid,130.16,meta,cpc,meta_campaign_5,2024-11,2024-11,0
cust_972502af,ord_5d1a6b77,2024-04-08 19:08:20,paid,36.15,meta,cpc,meta_campaign_5,2024-04,2024-04,0
cust_9740d705,ord_a9f80d4a,2024-02-25 19:28:22,paid,187.44,email,email,email_campaign_1,2024-02,2024-02,0
cust_974104df,ord_c4592e40,2024-12-24 08:18:24,paid,150.35,organic,organic,direct,2024-12,2024-12,0
cust_9742cd9e,ord_34d060d8,2024-06-30 19:38:49,paid,40.03,meta,cpc,meta_campaign_3,2024-06,2024-06,0
cust_975c5a49,ord_94eaa01b,2024-08-18 09:32:56,paid,108.99,meta,cpc,meta_campaign_9,2024-08,2024-08,0
cust_97783b48,ord_9f99c6ff,2024-05-20 14:01:55,paid,89.9,direct,direct,direct,2024-05,2024-05,0
cust_9782bd21,ord_3c5b3a3e,2024-01-17 20:51:50,paid,113.68,direct,direct,direct,2024-01,2024-01,0
cust_9787e206,ord_ca057ab0,2024-08-13 11:47:06,paid,105.8,direct,direct,direct,2024-08,2024-08,0
cust_97a1e1b9,ord_93db28e4,2024-11-26 10:21:00,paid,82.02,email,email,email_campaign_1,2024-11,2024-11,0
cust_97c6cd7c,ord_0aff9c46,2024-03-19 10:45:22,paid,105.25,google,cpc,google_campaign_11,2024-03,2024-03,0
cust_9836392e,ord_e0bc880c,2024-06-19 14:55:35,paid,303.52,direct,direct,direct,2024-06,2024-06,0
cust_983d0bfd,ord_09440133,2024-05-30 19:34:33,paid,84.15,meta,cpc,meta_campaign_8,2024-05,2024-05,0
cust_983ee6cb,ord_5f60c909,2024-07-25 15:37:40,paid,70.87,organic,organic,direct,2024-07,2024-07,0
cust_98422b52,ord_b46e5f0e,2024-08-08 16:20:04,paid,57.22,direct,direct,direct,2024-08,2024-08,0
cust_985969cd,ord_1f6014d6,2024-11-09 10:02:00,paid,41.6,direct,direct,direct,2024-11,2024-11,0
cust_986a004d,ord_9b2d6ba3,2024-01-27 18:21:40,paid,406.26,organic,organic,direct,2024-01,2024-01,0
cust_98707df7,ord_1c362bfa,2024-07-26 16:24:57,paid,73.15,meta,cpc,meta_campaign_17,2024-07,2024-07,0
cust_9883001c,ord_ee0c0516,2024-02-10 08:20:16,paid,85.2,google,cpc,google_campaign_8,2024-02,2024-02,0
cust_98863c4c,ord_049b5286,2024-09-28 12:09:47,paid,55.69,google,cpc,google_campaign_1,2024-09,2024-09,0
cust_9893d388,ord_3df557ef,2024-08-01 08:12:08,paid,54.98,tiktok,cpc,tiktok_campaign_16,2024-08,2024-08,0
cust_98a3e5b1,ord_39ec37e9,2024-10-27 07:10:27,paid,56.76,organic,organic,direct,2024-10,2024-10,0
cust_98ba996e,ord_7dfa6482,2024-05-18 15:04:22,paid,28.64,direct,direct,direct,2024-05,2024-05,0
cust_98c79d21,ord_e1d32046,2024-03-09 17:38:20,paid,83.06,direct,direct,direct,2024-03,2024-03,0
cust_98e7b814,ord_f0af775e,2024-06-29 08:57:05,paid,55.73,direct,direct,direct,2024-06,2024-06,0
cust_98f6d62c,ord_fdcb2cec,2024-01-13 20:49:25,paid,109.64,organic,organic,direct,2024-01,2024-01,0
cust_99257e46,ord_64adf1db,2024-12-09 16:48:14,paid,143.97,meta,cpc,meta_campaign_17,2024-12,2024-12,0
cust_992f1f03,ord_9c5632ee,2024-03-05 18:28:58,paid,136.71,direct,direct,direct,2024-03,2024-03,0
cust_998e01f2,ord_fd9faea2,2024-11-06 18:40:56,paid,203.77,google,cpc,google_campaign_15,2024-11,2024-11,0
cust_99c2d65d,ord_00962c30,2024-06-01 23:00:19,paid,155.29,direct,direct,direct,2024-06,2024-06,0
cust_99f1d15b,ord_c34917aa,2024-02-01 08:55:18,paid,81.83,direct,direct,direct,2024-02,2024-02,0
cust_9a15e4ac,ord_3f760a96,2024-09-02 21:13:15,paid,19.36,direct,direct,direct,2024-09,2024-09,0
cust_9a18d056,ord_d5c41120,2024-11-10 13:24:07,paid,33.97,meta,cpc,meta_campaign_3,2024-11,2024-11,0
cust_9a20f581,ord_1d69af5d,2024-11-18 15:36:17,paid,59.44,meta,cpc,meta_campaign_8,2024-11,2024-11,0
cust_9a65ee1c,ord_3edd3506,2024-12-08 15:29:23,paid,108.21,organic,organic,direct,2024-12,2024-12,0
cust_9a88dc12,ord_71186dec,2024-06-03 19:34:37,paid,30.66,email,email,email_campaign_2,2024-06,2024-06,0
cust_9a914837,ord_5779aa5b,2024-09-22 21:09:21,paid,95.83,direct,direct,direct,2024-09,2024-09,0
cust_9a94c081,ord_fd3623bf,2024-02-11 23:03:07,paid,50.2,email,email,email_campaign_9,2024-02,2024-02,0
cust_9a972179,ord_3d6b608e,2024-12-09 14:38:03,paid,70.66,direct,direct,direct,2024-12,2024-12,0
cust_9af471ef,ord_94ced04d,2024-09-01 10:26:44,paid,39.17,meta,cpc,meta_campaign_12,2024-09,2024-09,0
