customer_id,first_paid_order_month,order_month,month_index,payment_status,first_order_in_month,last_order_in_month,orders_in_month,month_revenue,first_utm_source,first_utm_medium,first_utm_campaign
cust_7ce65635,2024-05,2024-05,0,paid,2024-05-03 15:51:17,2024-05-03 15:51:17,1,287.72,google,cpc,google_campaign_15
cust_7cfde12d,2024-03,2024-03,0,paid,2024-03-27 10:51:34,2024-03-27 10:51:34,1,108.18,direct,direct,direct
cust_7d22ec43,2024-09,2024-09,0,paid,2024-09-30 21:43:30,2024-09-30 21:43:30,1,43.64,direct,direct,direct
cust_7d3b6864,2024-07,2024-07,0,paid,2024-07-09 07:20:11,2024-07-09 07:20:11,1,22.28,google,cpc,google_campaign_17
cust_7d4b2694,2024-10,2024-10,0,paid,2024-10-31 14:55:20,2024-10-31 14:55:20,1,260.14,organic,organic,direct
cust_7d6ae9b8,2024-10,2024-10,0,paid,2024-10-23 15:15:01,2024-10-23 15:15:01,1,69.57,direct,direct,direct
cust_7d70d58c,2024-08,2024-08,0,paid,2024-08-07 16:54:20,2024-08-07 16:54:20,1,208.84,google,cpc,google_campaign_14
cust_7d736f75,2024-02,2024-02,0,paid,2024-02-05 09:44:49,2024-02-05 09:44:49,1,152.96,direct,direct,direct
cust_7dd8b507,2024-09,2024-09,0,paid,2024-09-05 10:23:07,2024-09-05 10:23:07,1,71.66,meta,cpc,meta_campaign_17
cust_7de85006,2024-07,2024-07,0,paid,2024-07-09 16:00:36,2024-07-09 16:00:36,1,33.21,google,cpc,google_campaign_15
cust_7df2e628,2024-10,2024-10,0,paid,2024-10-29 09:26:38,2024-10-29 09:26:38,1,61.42,google,cpc,google_campaign_16
cust_7e89f0e8,2024-08,2024-08,0,paid,2024-08-17 19:16:07,2024-08-17 19:16:07,1,34.49,direct,direct,direct
cust_7ea1c04d,2024-11,2024-11,0,paid,2024-11-11 19:52:02,2024-11-11 19:52:02,1,123.08,direct,direct,direct
cust_7ec36969,2024-08,2024-08,0,paid,2024-08-27 20:28:34,2024-08-27 20:28:34,1,174.54,email,email,email_campaign_9
cust_7ef35822,2024-01,2024-01,0,paid,2024-01-20 21:03:32,2024-01-20 21:03:32,1,28.24,direct,direct,direct
cust_7f20ded9,2024-10,2024-10,0,paid,2024-10-18 11:02:03,2024-10-18 11:02:03,1,60.88,google,cpc,google_campaign_4
cust_7f2345c5,2024-10,2024-10,0,paid,2024-10-31 20:38:49,2024-10-31 20:38:49,1,111.15,tiktok,cpc,tiktok_campaign_14
cust_7f506cba,2024-08,2024-08,0,paid,2024-08-04 17:10:15,2024-08-04 17:10:15,1,147.34,google,cpc,google_campaign_3
cust_7fb6fe0a,2024-08,2024-08,0,paid,2024-08-26 21:07:28,2024-08-26 21:07:28,1,54.81,direct,direct,direct
cust_7fbce3fc,2024-09,2024-09,0,paid,2024-09-19 15:10:18,2024-09-19 15:10:18,1,63.38,organic,organic,direct
cust_7fc2cd5a,2024-03,2024-03,0,paid,2024-03-02 08:55:18,2024-03-02 08:55:18,1,282.24,organic,organic,direct
cust_7fcc6619,2024-08,2024-08,0,paid,2024-08-10 21:07:40,2024-08-10 21:07:40,1,83.77,direct,direct,direct
cust_7fd132f1,2024-10,2024-10,0,paid,2024-10-25 10:03:55,2024-10-25 10:03:55,1,122.1,organic,organic,direct
cust_7fd87f14,2024-04,2024-04,0,paid,2024-04-11 11:20:41,2024-04-11 11:20:41,1,36.05,organic,organic,direct
cust_7fee82de,2024-04,2024-04,0,paid,2024-04-30 18:20:44,2024-04-30 18:20:44,1,68.87,email,email,email_campaign_2
cust_7ff62dc9,2024-09,2024-09,0,paid,2024-09-03 18:06:21,2024-09-03 18:06:21,1,128.93,meta,cpc,meta_campaign_18
cust_7ff95092,2024-10,2024-10,0,paid,2024-10-23 19:35:08,2024-10-23 19:35:08,1,14.66,direct,direct,direct
cust_803094d3,2024-04,2024-04,0,paid,2024-04-10 09:31:02,2024-04-10 09:31:02,1,133.53,direct,direct,direct
cust_80385dcc,2024-11,2024-11,0,paid,2024-11-10 19:56:33,2024-11-10 19:56:33,1,74.38,organic,organic,direct
cust_804370d7,2024-11,2024-11,0,paid,2024-11-16 11:39:54,2024-11-16 11:39:54,1,103.85,tiktok,cpc,tiktok_campaign_1
cust_804cc5ba,2024-11,2024-11,0,paid,2024-11-30 20:27:06,2024-11-30 20:27:06,1,101.67,meta,cpc,meta_campaign_9
cust_804ead95,2024-11,2024-11,0,paid,2024-11-20 10:34:42,2024-11-20 10:34:42,1,26.42,direct,direct,direct
cust_80571014,2024-05,2024-05,0,paid,2024-05-07 08:51:10,2024-05-07 08:51:10,1,94.27,direct,direct,direct
cust_805d1dc3,2024-05,2024-05,0,paid,2024-05-24 22:26:57,2024-05-24 22:26:57,1,116.69,organic,organic,direct
cust_80b12a4a,2024-08,2024-08,0,paid,2024-08-16 20:57:18,2024-08-16 20:57:18,1,208.18,meta,cpc,meta_campaign_5
cust_80d0a3d3,2024-04,2024-04,0,paid,2024-04-02 10:06:08,2024-04-02 10:06:08,1,46.6,email,email,email_campaign_7
cust_81563f10,2024-08,2024-08,0,paid,2024-08-29 19:36:27,2024-08-29 19:36:27,1,54.92,direct,direct,direct
cust_81baf084,2024-09,2024-09,0,paid,2024-09-09 07:22:58,2024-09-09 07:22:58,1,103.33,google,cpc,google_campaign_8
cust_82260237,2024-01,2024-01,0,paid,2024-01-25 07:24:39,2024-01-25 07:24:39,1,84.04,direct,direct,direct
cust_82557cad,2024-06,2024-06,0,paid,2024-06-26 15:10:23,2024-06-26 15:10:23,1,96.8,google,cpc,google_campaign_7
cust_825af745,2024-11,2024-11,0,paid,2024-11-06 15:18:17,2024-11-06 15:18:17,1,149.86,meta,cpc,meta_campaign_13
cust_825c1460,2024-11,2024-11,0,paid,2024-11-26 17:27:05,2024-11-26 17:27:05,1,135.22,organic,organic,direct
cust_82692b51,2024-08,2024-08,0,paid,2024-08-07 10:42:21,2024-08-07 10:42:21,1,359.86,meta,cpc,meta_campaign_8
cust_8271fe8f,2024-04,2024-04,0,paid,2024-04-13 15:04:28,2024-04-13 15:04:28,1,143.76,meta,cpc,meta_campaign_2
cust_82d8b2e4,2024-12,2024-12,0,paid,2024-12-16 22:33:37,2024-12-16 22:33:37,1,107.16,direct,direct,direct
cust_82f24d5a,2024-07,2024-07,0,paid,2024-07-27 18:23:18,2024-07-27 18:23:18,1,85.52,direct,direct,direct
cust_8307795f,2024-03,2024-03,0,paid,2024-03-08 17:19:38,2024-03-08 17:19:38,1,35.75,direct,direct,direct
cust_83112582,2024-12,2024-12,0,paid,2024-12-20 06:32:57,2024-12-20 06:32:57,1,86.73,google,cpc,google_campaign_11
cust_832d8172,2024-09,2024-09,0,paid,2024-09-07 20:04:05,2024-09-07 20:04:05,1,87.39,direct,direct,direct
cust_83305b0b,2024-05,2024-05,0,paid,2024-05-24 09:22:24,2024-05-24 09:22:24,1,99.54,organic,organic,direct
cust_8345ebbd,2024-11,2024-11,0,paid,2024-11-14 07:54:56,2024-11-14 07:54:56,1,154.68,direct,direct,direct
cust_8356f97c,2024-02,2024-02,0,paid,2024-02-22 10:25:44,2024-02-22 10:25:44,1,83.5,meta,cpc,meta_campaign_16
cust_83a722df,2024-11,2024-11,0,paid,2024-11-12 15:06:12,2024-11-12 15:06:12,1,221.32,direct,direct,direct
cust_83d93c8d,2024-02,2024-02,0,paid,2024-02-02 15:44:01,2024-02-02 15:44:01,1,299.18,direct,direct,direct
cust_83f28ab8,2024-02,2024-02,0,paid,2024-02-13 16:04:32,2024-02-13 16:04:32,1,117.92,direct,direct,direct
cust_845f5209,2024-11,2024-11,0,paid,2024-11-09 22:25:42,2024-11-09 22:25:42,1,255.43,direct,direct,direct
cust_84778f78,2024-06,2024-06,0,paid,2024-06-14 09:34:09,2024-06-14 09:34:09,1,75.61,google,cpc,google_campaign_8
cust_84934bfc,2024-01,2024-01,0,paid,2024-01-06 20:38:09,2024-01-06 20:38:09,1,19.75,meta,cpc,meta_campaign_7
cust_84940cd7,2024-10,2024-10,0,paid,2024-10-04 11:20:49,2024-10-04 11:20:49,1,66.36,direct,direct,direct
cust_8494a04f,2024-05,2024-05,0,paid,2024-05-27 20:38:15,2024-05-27 20:38:15,1,75.11,direct,direct,direct
cust_84a7f618,2024-05,2024-05,0,paid,2024-05-08 07:15:08,2024-05-08 07:15:08,1,155.06,organic,organic,direct
cust_84b897f6,2024-09,2024-09,0,paid,2024-09-02 23:02:48,2024-09-02 23:02:48,1,190.8,organic,organic,direct
cust_84bfcee6,2024-12,2024-12,0,paid,2024-12-12 11:43:42,2024-12-12 11:43:42,1,52.59,organic,organic,direct
cust_84e475b8,2024-09,2024-09,0,paid,2024-09-06 04:30:11,2024-09-06 04:30:11,1,84.08,tiktok,cpc,tiktok_campaign_12
cust_84e8a3db,2024-09,2024-09,0,paid,2024-09-12 17:41:21,2024-09-12 17:41:21,1,96.88,email,email,email_campaign_1
cust_8506ef27,2024-11,2024-11,0,paid,2024-11-29 09:40:14,2024-11-29 09:40:14,1,48.69,direct,direct,direct
cust_85783c30,2024-10,2024-10,0,paid,2024-10-08 12:51:46,2024-10-08 12:51:46,1,92.1,email,email,email_campaign_7
cust_8598b0be,2024-05,2024-05,0,paid,2024-05-19 13:32:36,2024-05-19 13:32:36,1,80.63,direct,direct,direct
cust_85b79862,2024-12,2024-12,0,paid,2024-12-17 20:19:41,2024-12-17 20:19:41,1,83.12,direct,direct,direct
cust_85bd24c4,2024-09,2024-09,0,paid,2024-09-26 10:59:47,2024-09-26 10:59:47,1,146.6,google,cpc,google_campaign_9
cust_85c3cc75,2024-03,2024-03,0,paid,2024-03-06 10:23:06,2024-03-06 10:23:06,1,348.24,direct,direct,direct
cust_85cb4fd5,2024-09,2024-09,0,paid,2024-09-22 13:23:49,2024-09-22 13:23:49,1,139.42,tiktok,cpc,tiktok_campaign_12
cust_85f74630,2024-04,2024-04,0,paid,2024-04-27 19:39:13,2024-04-27 19:39:13,1,90.95,direct,direct,direct
cust_860b2abd,2024-09,2024-09,0,paid,2024-09-22 17:31:28,2024-09-22 17:31:28,1,210.71,direct,direct,direct
cust_861ab787,2024-11,2024-11,0,paid,2024-11-18 21:20:52,2024-11-18 21:20:52,1,48.26,direct,direct,direct
cust_86214556,2024-12,2024-12,0,paid,2024-12-10 02:24:18,2024-12-10 02:24:18,1,225.4,direct,direct,direct
cust_8633a43d,2024-11,2024-11,0,paid,2024-11-23 20:07:17,2024-11-23 20:07:17,1,136.28,direct,direct,direct
cust_8637f495,2024-05,2024-05,0,paid,2024-05-06 03:43:08,2024-05-06 03:43:08,1,159.56,tiktok,cpc,tiktok_campaign_14
cust_863af950,2024-01,2024-01,0,paid,2024-01-15 20:57:33,2024-01-15 20:57:33,1,31.56,direct,direct,direct
cust_86709099,2024-11,2024-11,0,paid,2024-11-24 20:05:48,2024-11-24 20:05:48,1,83.36,google,cpc,google_campaign_19
cust_86ee06b0,2024-05,2024-05,0,paid,2024-05-09 12:36:57,2024-05-09 12:36:57,1,90.16,organic,organic,direct
cust_871c61e5,2024-12,2024-12,0,paid,2024-12-08 11:57:41,2024-12-08 11:57:41,1,58.69,google,cpc,google_campaign_5
cust_877b34be,2024-04,2024-04,0,paid,2024-04-06 20:49:43,2024-04-06 20:49:43,1,68.65,google,cpc,google_campaign_11
cust_87ce9553,2024-07,2024-07,0,paid,2024-07-29 17:15:56,2024-07-29 17:15:56,1,102.53,direct,direct,direct
cust_87f4101b,2024-03,2024-03,0,paid,2024-03-12 18:57:55,2024-03-12 18:57:55,1,197.4,meta,cpc,meta_campaign_3
cust_880f5fbd,2024-10,2024-10,0,paid,2024-10-25 21:27:22,2024-10-25 21:27:22,1,118.7,tiktok,cpc,tiktok_campaign_10
cust_881aab3e,2024-08,2024-08,0,paid,2024-08-30 00:26:52,2024-08-30 00:26:52,1,343.21,meta,cpc,meta_campaign_14
cust_8837e744,2024-08,2024-08,0,paid,2024-08-07 10:51:42,2024-08-07 10:51:42,1,60.93,organic,organic,direct
cust_8890fef7,2024-05,2024-05,0,paid,2024-05-21 22:59:52,2024-05-21 22:59:52,1,147.32,tiktok,cpc,tiktok_campaign_4
cust_88a7b22e,2024-08,2024-08,0,paid,2024-08-24 13:48:09,2024-08-24 13:48:09,1,38.29,tiktok,cpc,tiktok_campaign_15
cust_891c8624,2024-08,2024-08,0,paid,2024-08-28 04:29:39,2024-08-28 04:29:39,1,164.1,direct,direct,direct
cust_89652b2b,2024-08,2024-08,0,paid,2024-08-12 12:21:01,2024-08-12 12:21:01,1,169.75,tiktok,cpc,tiktok_campaign_13
cust_897231c6,2024-06,2024-06,0,paid,2024-06-08 14:22:30,2024-06-08 14:22:30,1,103.79,direct,direct,direct
cust_898ea69e,2024-03,2024-03,0,paid,2024-03-07 18:27:49,2024-03-07 18:27:49,1,50.53,email,email,email_campaign_6
cust_89923324,2024-11,2024-11,0,paid,2024-11-27 09:18:41,2024-11-27 09:18:41,1,119.18,direct,direct,direct
cust_89937d75,2024-12,2024-12,0,paid,2024-12-10 17:24:32,2024-12-10 17:24:32,1,175.06,google,cpc,google_campaign_12
cust_899d74ae,2024-11,2024-11,0,paid,2024-11-30 19:31:12,2024-11-30 19:31:12,1,35.95,direct,direct,direct
cust_89d8b7e8,2024-05,2024-05,0,paid,2024-05-08 23:18:34,2024-05-08 23:18:34,1,66.8,direct,direct,direct
cust_89e25b20,2024-05,2024-05,0,paid,2024-05-21 18:22:55,2024-05-21 18:22:55,1,116.16,google,cpc,google_campaign_7
cust_89e5cc3d,2024-11,2024-11,0,paid,2024-11-10 20:52:58,2024-11-10 20:52:58,1,93.55,google,cpc,google_campaign_2
cust_89fa8587,2024-06,2024-06,0,paid,2024-06-28 20:28:50,2024-06-28 20:28:50,1,42.55,direct,direct,direct
cust_8a071c36,2024-10,2024-10,0,paid,2024-10-02 19:55:26,2024-10-02 19:55:26,1,69.93,organic,organic,direct
cust_8a0779b0,2024-06,2024-06,0,paid,2024-06-12 13:18:09,2024-06-12 13:18:09,1,226.27,google,cpc,google_campaign_8
cust_8a37a4da,2024-11,2024-11,0,paid,2024-11-30 12:37:21,2024-11-30 12:37:21,1,55.61,direct,direct,direct
cust_8acd2905,2024-07,2024-07,0,paid,2024-07-31 08:18:03,2024-07-31 08:18:03,1,128.81,meta,cpc,meta_campaign_9
cust_8acd6ce8,2024-03,2024-03,0,paid,2024-03-04 16:11:19,2024-03-04 16:11:19,1,145.05,organic,organic,direct
cust_8acf1a7a,2024-10,2024-10,0,paid,2024-10-03 20:16:02,2024-10-03 20:16:02,1,106.38,google,cpc,google_campaign_10
cust_8adb3a8f,2024-10,2024-10,0,paid,2024-10-07 21:38:06,2024-10-07 21:38:06,1,52.33,direct,direct,direct
cust_8adbf4f7,2024-08,2024-08,0,paid,2024-08-07 22:50:08,2024-08-07 22:50:08,1,145.62,direct,direct,direct
cust_8aedf8e1,2024-04,2024-04,0,paid,2024-04-26 08:35:48,2024-04-26 08:35:48,1,43.49,google,cpc,google_campaign_12
cust_8b639e78,2024-01,2024-01,0,paid,2024-01-12 19:04:03,2024-01-12 19:04:03,1,160.03,meta,cpc,meta_campaign_18
cust_8b7de77c,2024-08,2024-08,0,paid,2024-08-03 22:22:02,2024-08-03 22:22:02,1,77.25,email,email,email_campaign_7
cust_8ba10080,2024-12,2024-12,0,paid,2024-12-23 12:18:48,2024-12-23 12:18:48,1,206.82,meta,cpc,meta_campaign_16
cust_8ba77417,2024-11,2024-11,0,paid,2024-11-30 10:52:09,2024-11-30 10:52:09,1,53.56,meta,cpc,meta_campaign_2
cust_8bdc05e0,2024-12,2024-12,0,paid,2024-12-30 17:20:01,2024-12-30 17:20:01,1,62.54,direct,direct,direct
cust_8c32f881,2024-05,2024-05,0,paid,2024-05-12 20:24:21,2024-05-12 20:24:21,1,85.15,direct,direct,direct
cust_8cb2c7e9,2024-06,2024-06,0,paid,2024-06-08 20:43:54,2024-06-08 20:43:54,1,176.88,direct,direct,direct
cust_8cb2c7e9,2024-06,2024-11,5,paid,2024-11-12 10:40:48,2024-11-12 10:40:48,1,157.31,meta,cpc,meta_campaign_9
cust_8ccf3ffb,2024-02,2024-02,0,paid,2024-02-16 10:39:58,2024-02-16 10:39:58,1,414.14,google,cpc,google_campaign_13
cust_8d5081a6,2024-12,2024-12,0,paid,2024-12-17 20:38:07,2024-12-17 20:38:07,1,53.5,direct,direct,direct
cust_8dab01b6,2024-10,2024-10,0,paid,2024-10-01 21:48:13,2024-10-01 21:48:13,1,55.11,direct,direct,direct
cust_8dab45e0,2024-07,2024-07,0,paid,2024-07-31 14:46:36,2024-07-31 14:46:36,1,159.59,meta,cpc,meta_campaign_9
cust_8dd01099,2024-08,2024-08,0,paid,2024-08-20 22:09:45,2024-08-20 22:09:45,1,295.88,direct,direct,direct
cust_8de1eaca,2024-05,2024-05,0,paid,2024-05-26 19:56:10,2024-05-26 19:56:10,1,89.8,tiktok,cpc,tiktok_campaign_4
cust_8e03cc27,2024-07,2024-07,0,paid,2024-07-06 16:56:05,2024-07-06 16:56:05,1,163.0,organic,organic,direct
cust_8e043fbf,2024-03,2024-03,0,paid,2024-03-06 21:25:15,2024-03-06 21:25:15,1,40.07,email,email,email_campaign_7
cust_8e0aafd9,2024-05,2024-05,0,paid,2024-05-28 22:07:33,2024-05-28 22:07:33,1,36.17,organic,organic,direct
cust_8e1bd513,2024-04,2024-04,0,paid,2024-04-30 11:37:34,2024-04-30 11:37:34,1,85.9,email,email,email_campaign_2
cust_8e513fbe,2024-04,2024-04,0,paid,2024-04-18 14:38:38,2024-04-18 14:38:38,1,68.71,direct,direct,direct
cust_8e626458,2024-05,2024-05,0,paid,2024-05-17 20:53:19,2024-05-17 20:53:19,1,288.59,meta,cpc,meta_campaign_14
cust_8e6d6bd4,2024-09,2024-09,0,paid,2024-09-26 23:26:31,2024-09-26 23:26:31,1,58.92,email,email,email_campaign_2
cust_8ea1dc2d,2024-11,2024-11,0,paid,2024-11-29 14:05:00,2024-11-29 14:05:00,1,137.0,google,cpc,google_campaign_5
cust_8ec8fb89,2024-08,2024-08,0,paid,2024-08-04 14:21:04,2024-08-04 14:21:04,1,356.46,direct,direct,direct
cust_8edf9226,2024-10,2024-10,0,paid,2024-10-25 17:18:25,2024-10-25 17:18:25,1,50.84,organic,organic,direct
cust_8f455cec,2024-10,2024-10,0,paid,2024-10-30 09:37:39,2024-10-30 09:37:39,1,309.43,direct,direct,direct
cust_8f7e2d49,2024-07,2024-07,0,paid,2024-07-03 18:17:33,2024-07-03 18:17:33,1,329.07,meta,cpc,meta_campaign_11
cust_8f89cd98,2024-04,2024-04,0,paid,2024-04-03 22:02:25,2024-04-03 22:02:25,1,44.71,direct,direct,direct
cust_8f9e7919,2024-08,2024-08,0,paid,2024-08-30 14:22:11,2024-08-30 14:22:11,1,85.16,direct,direct,direct
cust_8fe30e87,2024-09,2024-09,0,paid,2024-09-25 18:29:48,2024-09-25 18:29:48,1,116.68,direct,direct,direct
cust_905127e8,2024-03,2024-03,0,paid,2024-03-06 15:09:06,2024-03-06 15:09:06,1,94.63,google,cpc,google_campaign_14
cust_90698e80,2024-02,2024-02,0,paid,2024-02-23 20:16:30,2024-02-23 20:16:30,1,36.62,direct,direct,direct
cust_9074e3ad,2024-08,2024-08,0,paid,2024-08-19 19:11:01,2024-08-19 19:11:01,1,62.56,direct,direct,direct
cust_90a1021f,2024-12,2024-12,0,paid,2024-12-15 16:51:00,2024-12-15 16:51:00,1,134.59,email,email,email_campaign_1
cust_90aa93f0,2024-08,2024-08,0,paid,2024-08-30 05:09:08,2024-08-30 05:09:08,1,87.33,direct,direct,direct
cust_91067943,2024-03,2024-03,0,paid,2024-03-15 20:25:09,2024-03-15 20:25:09,1,71.37,google,cpc,google_campaign_15
cust_9110dbe0,2024-09,2024-09,0,paid,2024-09-22 21:27:06,2024-09-22 21:27:06,1,343.79,google,cpc,google_campaign_6
cust_912835f5,2024-12,2024-12,0,paid,2024-12-13 20:50:05,2024-12-13 20:50:05,1,35.55,direct,direct,direct
cust_912ebf95,2024-03,2024-03,0,paid,2024-03-31 16:57:39,2024-03-31 16:57:39,1,56.25,tiktok,cpc,tiktok_campaign_6
cust_9152b327,2024-08,2024-08,0,paid,2024-08-31 12:33:24,2024-08-31 12:33:24,1,68.75,tiktok,cpc,tiktok_campaign_1
cust_917410a0,2024-06,2024-06,0,paid,2024-06-22 09:52:00,2024-06-22 09:52:00,1,58.95,tiktok,cpc,tiktok_campaign_6
cust_91957e6c,2024-03,2024-03,0,paid,2024-03-01 15:03:23,2024-03-01 15:03:23,1,120.61,direct,direct,direct
cust_919db8d1,2024-11,2024-11,0,paid,2024-11-24 05:29:27,2024-11-24 05:29:27,1,152.72,direct,direct,direct
cust_91a4d263,2024-02,2024-02,0,paid,2024-02-17 13:19:11,2024-02-17 13:19:11,1,240.34,email,email,email_campaign_4
cust_91e28797,2024-04,2024-04,0,paid,2024-04-02 07:49:38,2024-04-02 07:49:38,1,78.94,google,cpc,google_campaign_17
cust_91eb905c,2024-12,2024-12,0,paid,2024-12-09 19:46:04,2024-12-09 19:46:04,1,140.94,google,cpc,google_campaign_10
cust_91f8661b,2024-11,2024-11,0,paid,2024-11-15 20:30:04,2024-11-15 20:30:04,1,79.12,tiktok,cpc,tiktok_campaign_5
cust_92159f87,2024-01,2024-01,0,paid,2024-01-06 12:40:36,2024-01-06 12:40:36,1,216.44,google,cpc,google_campaign_7
cust_9233b641,2024-12,2024-12,0,paid,2024-12-05 12:52:32,2024-12-05 12:52:32,1,17.46,meta,cpc,meta_campaign_15
cust_923858cd,2024-10,2024-10,0,paid,2024-10-03 23:07:50,2024-10-03 23:07:50,1,123.43,google,cpc,google_campaign_5
cust_923b2563,2024-12,2024-12,0,paid,2024-12-29 16:41:46,2024-12-29 16:41:46,1,129.31,email,email,email_campaign_6
cust_92726bbb,2024-11,2024-11,0,paid,2024-11-13 15:28:52,2024-11-13 15:28:52,1,84.65,tiktok,cpc,tiktok_campaign_16
cust_92dad008,2024-12,2024-12,0,paid,2024-12-04 13:50:47,2024-12-04 13:50:47,1,82.77,organic,organic,direct
cust_92e37e3d,2024-12,2024-12,0,paid,2024-12-14 09:09:32,2024-12-14 09:09:32,1,80.04,direct,direct,direct
cust_92e574a4,2024-12,2024-12,0,paid,2024-12-10 14:09:23,2024-12-10 14:09:23,1,66.41,tiktok,cpc,tiktok_campaign_19
cust_92f5a808,2024-11,2024-11,0,paid,2024-11-17 19:45:44,2024-11-17 19:45:44,1,72.04,google,cpc,google_campaign_1
cust_93292c26,2024-02,2024-02,0,paid,2024-02-09 09:48:28,2024-02-09 09:48:28,1,53.66,google,cpc,google_campaign_17
cust_93295c44,2024-05,2024-05,0,paid,2024-05-08 13:55:39,2024-05-08 13:55:39,1,64.19,tiktok,cpc,tiktok_campaign_1
cust_9343e346,2024-01,2024-01,0,paid,2024-01-24 18:34:03,2024-01-24 18:34:03,1,108.21,direct,direct,direct
cust_93ead5d0,2024-11,2024-11,0,paid,2024-11-17 18:49:25,2024-11-17 18:49:25,1,74.26,tiktok,cpc,tiktok_campaign_8
cust_94160ade,2024-09,2024-09,0,paid,2024-09-03 08:16:06,2024-09-03 08:16:06,1,53.5,direct,direct,direct
cust_94173416,2024-12,2024-12,0,paid,2024-12-24 22:34:47,2024-12-24 22:34:47,1,92.73,google,cpc,google_campaign_5
cust_94244bcd,2024-05,2024-05,0,paid,2024-05-06 16:01:21,2024-05-06 16:01:21,1,65.25,tiktok,cpc,tiktok_campaign_18
cust_94249783,2024-08,2024-08,0,paid,2024-08-12 19:29:17,2024-08-12 19:29:17,1,46.44,organic,organic,direct
cust_944d2fb9,2024-03,2024-03,0,paid,2024-03-26 12:32:10,2024-03-26 12:32:10,1,126.38,email,email,email_campaign_5
cust_946daa74,2024-04,2024-04,0,paid,2024-04-26 16:59:21,2024-04-26 16:59:21,1,55.24,direct,direct,direct
cust_94ad3d35,2024-04,2024-04,0,paid,2024-04-17 20:01:23,2024-04-17 20:01:23,1,55.04,direct,direct,direct
cust_94ad9269,2024-04,2024-04,0,paid,2024-04-09 07:55:57,2024-04-09 07:55:57,1,110.14,direct,direct,direct
cust_94bdc9c6,2024-01,2024-01,0,paid,2024-01-07 10:09:35,2024-01-07 10:09:35,1,51.15,tiktok,cpc,tiktok_campaign_2
cust_94e439a7,2024-08,2024-08,0,paid,2024-08-08 18:55:54,2024-08-08 18:55:54,1,125.4,direct,direct,direct
cust_95033ebe,2024-03,2024-03,0,paid,2024-03-11 21:36:11,2024-03-11 21:36:11,1,108.24,direct,direct,direct
cust_95049c06,2024-12,2024-12,0,paid,2024-12-06 15:16:04,2024-12-06 15:16:04,1,87.44,direct,direct,direct
cust_95607a82,2024-04,2024-04,0,paid,2024-04-10 16:57:44,2024-04-10 16:57:44,1,461.06,direct,direct,direct
cust_95719fc9,2024-11,2024-11,0,paid,2024-11-28 14:12:40,2024-11-28 14:12:40,1,147.09,direct,direct,direct
cust_95dbf9a5,2024-03,2024-03,0,paid,2024-03-30 23:06:57,2024-03-30 23:06:57,1,86.07,google,cpc,google_campaign_6
cust_95f5ef87,2024-11,2024-11,0,paid,2024-11-11 18:05:17,2024-11-11 18:05:17,1,75.2,direct,direct,direct
cust_961e36fb,2024-09,2024-09,0,paid,2024-09-01 08:55:26,2024-09-01 08:55:26,1,33.3,tiktok,cpc,tiktok_campaign_19
cust_962f3c18,2024-07,2024-07,0,paid,2024-07-27 20:36:16,2024-07-27 20:36:16,1,74.69,meta,cpc,meta_campaign_11
cust_96449c1c,2024-08,2024-08,0,paid,2024-08-21 00:01:15,2024-08-21 00:01:15,1,28.3,google,cpc,google_campaign_3
cust_967dfbd0,2024-10,2024-10,0,paid,2024-10-24 17:17:04,2024-10-24 17:17:04,1,44.04,google,cpc,google_campaign_6
cust_968632da,2024-10,2024-10,0,paid,2024-10-15 23:56:45,2024-10-15 23:56:45,1,84.17,google,cpc,google_campaign_15
cust_968da83f,2024-12,2024-12,0,paid,2024-12-05 23:01:48,2024-12-05 23:01:48,1,240.6,direct,direct,direct
cust_96979203,2024-04,2024-04,0,paid,2024-04-28 12:09:55,2024-04-28 12:09:55,1,79.23,email,email,email_campaign_1
cust_96b7f4d8,2024-11,2024-11,0,paid,2024-11-09 13:43:08,2024-11-09 13:43:08,1,144.92,meta,cpc,meta_campaign_3
cust_96df53bd,2024-07,2024-07,0,paid,2024-07-15 16:19:14,2024-07-15 16:19:14,1,224.25,meta,cpc,meta_campaign_14
cust_96e2e401,2024-10,2024-10,0,paid,2024-10-17 19:18:00,2024-10-17 19:18:00,1,85.2,organic,organic,direct
cust_96e4648c,2024-12,2024-12,0,paid,2024-12-12 05:48:19,2024-12-12 05:48:19,1,233.91,direct,direct,direct
cust_9700d83a,2024-04,2024-04,0,paid,2024-04-22 19:14:25,2024-04-22 19:14:25,1,110.32,organic,organic,direct
cust_97079335,2024-08,2024-08,0,paid,2024-08-01 07:56:25,2024-08-01 07:56:25,1,112.69,meta,cpc,meta_campaign_11
cust_970bcee5,2024-02,2024-02,0,paid,2024-02-01 12:22:37,2024-02-01 12:22:37,1,73.73,direct,direct,direct
cust_9717c0fa,2024-11,2024-11,0,paid,2024-11-25 19:56:00,2024-11-25 19:56:00,1,130.16,meta,cpc,meta_campaign_5
cust_972502af,2024-04,2024-04,0,paid,2024-04-08 19:08:20,2024-04-08 19:08:20,1,36.15,meta,cpc,meta_campaign_5
cust_9740d705,2024-02,2024-02,0,paid,2024-02-25 19:28:22,2024-02-25 19:28:22,1,187.44,email,email,email_campaign_1
cust_974104df,2024-12,2024-12,0,paid,2024-12-24 08:18:24,2024-12-24 08:18:24,1,150.35,organic,organic,direct
