customer_id,first_order_date,last_order_date,frequency,monetary,avg_order_value,total_discount_amount,coupon_order_count,distinct_shipping_countries,first_order_channel,last_order_channel,total_items,gross_item_revenue,gross_item_profit,distinct_categories,distinct_products,primary_category,primary_category_revenue,primary_category_profit,primary_category_quantity,primary_category_orders,first_touch_channel,first_touch_campaign_id,country,device_type,is_subscribed,category_cycle_label,recency_days,customer_age_days,purchase_span_days,repeat_purchase_flag,discount_usage_rate,profit_margin,monetary_percentile_in_category,monetary_score,recency_score,recency_status,frequency_score,frequency_stage,r_high,f_high,m_high,rfm_code,rfm_segment
cust_627b1b27,2024-01-18 20:41:46,2024-01-18 20:41:46,1,83.0,83.0,13.21,1,1,direct,direct,2,88.06,59.14,1,1,beauty,88.06,59.14,2,1,meta,camp_1471d8a3,us,mobile,False,short_consumption_cycle,348,348,0,0,1.0,0.6715875539404951,0.6861313868613139,4,1,dormant,1,one_time_buyer,0,0,1,114,重要唤回用户
cust_62818326,2024-10-04 06:15:35,2024-10-04 06:15:35,1,85.17,85.17,0.0,0,1,direct,direct,1,85.17,40.39,1,1,home,85.17,40.39,1,1,meta,camp_f1cbd97c,uk,mobile,False,long_replacement_cycle,88,88,0,0,0.0,0.47422801455911706,0.3447058823529412,2,5,fresh,1,one_time_buyer,1,0,0,512,一般发展用户
cust_6281f48c,2024-02-18 21:11:42,2024-02-18 21:11:42,1,93.08,93.08,10.0,1,1,tiktok,tiktok,1,103.08,36.629999999999995,1,1,electronics,103.08,36.629999999999995,1,1,tiktok,camp_15be2a6e,us,desktop,False,very_long_replacement_cycle,317,317,0,0,1.0,0.3553550640279394,0.36666666666666664,2,4,healthy,1,one_time_buyer,1,0,0,412,一般发展用户
cust_62b648e9,2024-12-04 19:50:21,2024-12-04 19:50:21,1,301.59,301.59,5.0,1,1,meta,meta,4,306.58,180.88000000000002,2,2,beauty,191.13,117.39000000000001,3,1,meta,camp_1909be2a,ca,mobile,True,short_consumption_cycle,27,27,0,0,1.0,0.5899928240589732,1.0,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_62f593aa,2024-05-20 18:28:23,2024-05-20 18:28:23,1,41.39,41.39,3.75,1,1,google,google,1,37.49,25.78,1,1,beauty,37.49,25.78,1,1,google,camp_fd1a95e7,us,mobile,True,short_consumption_cycle,225,225,0,0,1.0,0.6876500400106695,0.20437956204379562,2,2,at_risk,1,one_time_buyer,0,0,0,212,低价值流失用户
cust_62fa741d,2024-10-27 07:47:59,2024-10-27 07:47:59,1,101.29,101.29,0.0,0,1,organic,organic,1,101.29,57.32000000000001,1,1,fashion,101.29,57.32000000000001,1,1,organic,,us,tablet,True,seasonal_cycle,65,65,0,0,0.0,0.5658998914009281,0.5909090909090909,3,4,healthy,1,one_time_buyer,1,0,0,413,一般发展用户
cust_6315f192,2024-10-24 12:47:34,2024-10-24 12:47:34,1,41.55,41.55,0.0,0,1,email,email,1,30.27,17.83,1,1,beauty,30.27,17.83,1,1,email,,uk,tablet,False,short_consumption_cycle,68,68,0,0,0.0,0.5890320449289725,0.20681265206812652,2,4,healthy,1,one_time_buyer,1,0,0,412,一般发展用户
cust_631c0a98,2024-02-08 12:13:53,2024-02-08 12:13:53,1,99.98,99.98,0.0,0,1,direct,direct,1,99.98,56.010000000000005,1,1,fashion,99.98,56.010000000000005,1,1,tiktok,camp_4a40ce00,us,mobile,False,seasonal_cycle,327,327,0,0,0.0,0.5602120424084818,0.5840909090909091,3,1,dormant,1,one_time_buyer,0,0,0,113,低价值流失用户
cust_6323ab4b,2024-12-06 00:03:17,2024-12-06 00:03:17,1,116.89,116.89,0.0,0,1,direct,direct,3,116.9,67.53999999999999,2,2,beauty,71.52,48.099999999999994,2,1,tiktok,camp_c016a56b,us,mobile,True,short_consumption_cycle,25,25,0,0,0.0,0.5777587681779297,0.8418491484184915,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_632ba25c,2024-05-14 14:36:57,2024-05-14 14:36:57,1,92.24,92.24,0.0,0,1,direct,direct,1,78.54,45.36000000000001,1,1,fashion,78.54,45.36000000000001,1,1,direct,,fr,mobile,False,seasonal_cycle,231,231,0,0,0.0,0.5775401069518717,0.5181818181818182,3,2,at_risk,1,one_time_buyer,0,0,0,213,低价值流失用户
cust_63cc3405,2024-11-27 11:31:34,2024-11-27 11:31:34,1,43.79,43.79,13.1,1,1,google,google,1,43.68,30.490000000000002,1,1,beauty,43.68,30.490000000000002,1,1,google,camp_b599b6b0,fr,desktop,False,short_consumption_cycle,34,34,0,0,1.0,0.6980311355311356,0.22627737226277372,2,5,fresh,1,one_time_buyer,1,0,0,512,一般发展用户
cust_63cc596c,2024-03-17 03:14:13,2024-03-17 03:14:13,1,119.12,119.12,0.0,0,1,organic,organic,1,119.12,58.1,1,1,home,119.12,58.1,1,1,organic,,uk,tablet,False,long_replacement_cycle,289,289,0,0,0.0,0.48774345198119545,0.5788235294117647,3,3,cooling,1,one_time_buyer,0,0,0,313,低价值流失用户
cust_63d11874,2024-05-25 09:50:37,2024-05-25 09:50:37,1,109.37,109.37,0.0,0,1,meta,meta,1,97.8,39.269999999999996,1,1,sports,97.8,39.269999999999996,1,1,meta,camp_477cc36b,ca,desktop,False,medium_replacement_cycle,220,220,0,0,0.0,0.4015337423312883,0.6910299003322259,4,3,cooling,1,one_time_buyer,0,0,1,314,重要唤回用户
cust_63ff0e5f,2024-11-18 22:01:30,2024-11-18 22:01:30,1,75.08,75.08,0.0,0,1,direct,direct,2,59.86,35.46,1,1,home,59.86,35.46,2,1,direct,,fr,desktop,True,long_replacement_cycle,43,43,0,0,0.0,0.5923822251921149,0.2611764705882353,2,5,fresh,1,one_time_buyer,1,0,0,512,一般发展用户
cust_64b9c0f9,2024-12-02 22:59:36,2024-12-02 22:59:36,1,69.32,69.32,0.0,0,1,tiktok,tiktok,1,52.47,36.69,1,1,beauty,52.47,36.69,1,1,tiktok,camp_6b03c77a,de,desktop,False,short_consumption_cycle,29,29,0,0,0.0,0.6992567181246426,0.5450121654501217,3,5,fresh,1,one_time_buyer,1,0,0,513,一般发展用户
cust_64dce7cc,2024-03-22 08:40:01,2024-03-22 08:40:01,1,93.9,93.9,0.0,0,1,organic,organic,2,77.24,51.739999999999995,1,1,fashion,77.24,51.739999999999995,2,1,organic,,fr,tablet,False,seasonal_cycle,284,284,0,0,0.0,0.6698601760745727,0.5329545454545455,3,2,at_risk,1,one_time_buyer,0,0,0,213,低价值流失用户
cust_6518f04d,2024-12-08 21:20:05,2024-12-08 21:20:05,1,85.4,85.4,10.0,1,1,google,google,1,95.4,34.38,1,1,electronics,95.4,34.38,1,1,google,camp_65def026,ca,desktop,True,very_long_replacement_cycle,23,23,0,0,1.0,0.36037735849056607,0.2966666666666667,2,5,fresh,1,one_time_buyer,1,0,0,512,一般发展用户
cust_651973c0,2024-02-14 21:27:49,2024-02-14 21:27:49,1,167.85,167.85,0.0,0,1,direct,direct,2,167.85,63.63999999999999,1,2,electronics,167.85,63.63999999999999,2,1,direct,,ca,tablet,True,very_long_replacement_cycle,321,321,0,0,0.0,0.3791480488531427,0.7433333333333333,4,4,healthy,1,one_time_buyer,1,0,1,414,重要发展用户
cust_653282fa,2024-01-31 15:35:46,2024-01-31 15:35:46,1,59.78,59.78,0.0,0,1,google,google,1,52.08,36.3,1,1,beauty,52.08,36.3,1,1,google,camp_d1a9a403,us,mobile,False,short_consumption_cycle,335,335,0,0,0.0,0.6970046082949308,0.43309002433090027,3,1,dormant,1,one_time_buyer,0,0,0,113,低价值流失用户
cust_65499731,2024-09-22 18:33:58,2024-09-22 18:33:58,1,21.3,21.3,5.91,1,1,google,google,1,19.71,13.490000000000002,1,1,fashion,19.71,13.490000000000002,1,1,google,camp_fab1f6ac,us,desktop,False,seasonal_cycle,100,100,0,0,1.0,0.6844241501775749,0.0022727272727272726,1,4,healthy,1,one_time_buyer,1,0,0,411,一般发展用户
cust_65a5d3ea,2024-06-16 11:25:03,2024-06-16 11:25:03,1,97.8,97.8,0.0,0,1,meta,meta,1,97.8,64.15,1,1,fashion,97.8,64.15,1,1,meta,camp_243af4cc,fr,desktop,False,seasonal_cycle,198,198,0,0,0.0,0.6559304703476483,0.575,3,3,cooling,1,one_time_buyer,0,0,0,313,低价值流失用户
cust_65b46c2b,2024-11-25 01:05:51,2024-11-25 01:05:51,1,113.84,113.84,28.46,1,1,direct,direct,2,142.3,101.88000000000001,1,1,beauty,142.3,101.88000000000001,2,1,organic,,uk,tablet,False,short_consumption_cycle,36,36,0,0,1.0,0.7159522136331694,0.829683698296837,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_65c8f5b2,2024-12-25 16:57:43,2024-12-25 16:57:43,1,47.15,47.15,0.0,0,1,direct,direct,1,38.93,26.799999999999997,1,1,beauty,38.93,26.799999999999997,1,1,organic,,us,mobile,False,short_consumption_cycle,6,6,0,0,0.0,0.6884151040328794,0.24817518248175183,2,5,fresh,1,one_time_buyer,1,0,0,512,一般发展用户
cust_65ce728c,2024-05-24 23:35:37,2024-05-24 23:35:37,1,58.23,58.23,0.0,0,1,google,google,1,48.6,38.55,1,1,beauty,48.6,38.55,1,1,google,camp_21772fb9,uk,mobile,False,short_consumption_cycle,221,221,0,0,0.0,0.7932098765432098,0.41849148418491483,3,2,at_risk,1,one_time_buyer,0,0,0,213,低价值流失用户
cust_65d04068,2024-12-02 20:33:16,2024-12-02 20:33:16,1,193.61,193.61,0.0,0,1,google,google,2,180.3,96.44000000000001,1,1,fashion,180.3,96.44000000000001,2,1,google,camp_e4ae037e,uk,desktop,True,seasonal_cycle,29,29,0,0,0.0,0.5348863006100943,0.8954545454545455,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_65deb63c,2024-02-24 09:34:04,2024-02-24 09:34:04,1,84.24,84.24,0.0,0,1,direct,direct,1,75.98,37.50000000000001,1,1,fashion,75.98,37.50000000000001,1,1,google,camp_52f398e9,us,tablet,False,seasonal_cycle,311,311,0,0,0.0,0.493550934456436,0.41363636363636364,3,1,dormant,1,one_time_buyer,0,0,0,113,低价值流失用户
cust_65fad4b9,2024-07-03 15:26:04,2024-07-03 15:26:04,1,62.7,62.7,0.0,0,1,meta,meta,1,54.13,40.93000000000001,1,1,beauty,54.13,40.93000000000001,1,1,meta,camp_cae89638,us,mobile,True,short_consumption_cycle,181,181,0,0,0.0,0.7561426196194347,0.46228710462287104,3,2,at_risk,1,one_time_buyer,0,0,0,213,低价值流失用户
cust_65feae77,2024-05-20 21:30:42,2024-05-20 21:30:42,1,83.9,83.9,0.0,0,1,direct,direct,1,76.44,41.22,1,1,fashion,76.44,41.22,1,1,direct,,us,desktop,False,seasonal_cycle,225,225,0,0,0.0,0.5392464678178964,0.4022727272727273,3,2,at_risk,1,one_time_buyer,0,0,0,213,低价值流失用户
cust_66161882,2024-07-21 10:40:59,2024-07-21 10:40:59,1,47.28,47.28,0.0,0,1,tiktok,tiktok,1,39.89,13.030000000000001,1,1,sports,39.89,13.030000000000001,1,1,tiktok,camp_ff21fd00,us,mobile,True,medium_replacement_cycle,163,163,0,0,0.0,0.3266482827776385,0.14950166112956811,1,4,healthy,1,one_time_buyer,1,0,0,411,一般发展用户
cust_661dd469,2024-12-02 14:00:11,2024-12-02 14:00:11,1,401.22,401.22,68.01,1,1,direct,direct,6,453.42,173.42999999999998,2,2,sports,338.43,104.91,3,1,direct,,de,mobile,False,medium_replacement_cycle,29,29,0,0,1.0,0.3824930527987296,0.9966777408637874,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_6626ce61,2024-11-20 22:29:23,2024-11-20 22:29:23,1,119.6,119.6,0.0,0,1,direct,direct,2,119.60000000000001,57.72000000000001,2,2,fashion,74.15,38.21000000000001,1,1,tiktok,camp_6a6f0884,uk,mobile,False,seasonal_cycle,41,41,0,0,0.0,0.482608695652174,0.7090909090909091,4,5,fresh,1,one_time_buyer,1,0,1,514,重要发展用户
cust_6647baf7,2024-10-30 08:50:07,2024-10-30 08:50:07,1,258.78,258.78,0.0,0,1,meta,meta,3,258.78000000000003,104.97,1,1,home,258.78000000000003,104.97,3,1,meta,camp_8566e085,ca,mobile,False,long_replacement_cycle,62,62,0,0,0.0,0.40563412937630416,0.9035294117647059,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_66a74750,2024-12-13 21:17:06,2024-12-13 21:17:06,1,172.71,172.71,0.0,0,1,google,google,2,172.72,79.76,1,1,home,172.72,79.76,2,1,google,camp_be038b57,us,mobile,False,long_replacement_cycle,18,18,0,0,0.0,0.46178786475220013,0.7717647058823529,4,5,fresh,1,one_time_buyer,1,0,1,514,重要发展用户
cust_66f42c6f,2024-01-11 23:44:40,2024-01-11 23:44:40,1,64.63,64.63,0.0,0,1,direct,direct,1,51.71,35.93,1,1,beauty,51.71,35.93,1,1,meta,camp_81305f96,uk,desktop,True,short_consumption_cycle,355,355,0,0,0.0,0.6948365886675691,0.49878345498783455,3,1,dormant,1,one_time_buyer,0,0,0,113,低价值流失用户
cust_66f78481,2024-08-30 10:03:31,2024-08-30 10:03:31,1,90.15,90.15,0.0,0,1,tiktok,tiktok,1,74.53,32.52,1,1,home,74.53,32.52,1,1,tiktok,camp_1779d2e5,fr,mobile,False,long_replacement_cycle,123,123,0,0,0.0,0.4363343620018785,0.4047058823529412,3,4,healthy,1,one_time_buyer,1,0,0,413,一般发展用户
cust_676e2768,2024-11-27 19:06:14,2024-11-27 19:06:14,1,91.55,91.55,0.0,0,1,direct,direct,1,91.55,46.769999999999996,1,1,home,91.55,46.769999999999996,1,1,meta,camp_d3d02d50,us,mobile,True,long_replacement_cycle,34,34,0,0,0.0,0.5108683779355543,0.41411764705882353,3,5,fresh,1,one_time_buyer,1,0,0,513,一般发展用户
cust_679b15b2,2024-09-08 12:42:57,2024-09-08 12:42:57,1,71.08,71.08,0.0,0,1,google,google,1,60.32,21.340000000000003,1,1,sports,60.32,21.340000000000003,1,1,google,camp_e50a3dee,de,mobile,True,medium_replacement_cycle,114,114,0,0,0.0,0.3537798408488064,0.3521594684385382,2,4,healthy,1,one_time_buyer,1,0,0,412,一般发展用户
cust_679d2a62,2024-11-05 12:05:26,2024-11-05 12:05:26,1,273.85,273.85,0.0,0,1,direct,direct,2,273.86,106.93,2,2,electronics,180.93,58.78,1,1,meta,camp_ca40e8e3,ca,mobile,True,very_long_replacement_cycle,56,56,0,0,0.0,0.39045497699554516,0.8766666666666667,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_67a75099,2024-11-28 19:32:45,2024-11-28 19:32:45,1,72.37,72.37,16.52,1,1,google,google,2,82.6,40.12,1,1,fashion,82.6,40.12,2,1,google,camp_0540337d,us,tablet,False,seasonal_cycle,33,33,0,0,1.0,0.4857142857142857,0.2772727272727273,2,5,fresh,1,one_time_buyer,1,0,0,512,一般发展用户
cust_67c9dbc4,2024-09-08 08:35:57,2024-09-08 08:35:57,1,44.71,44.71,0.0,0,1,google,google,1,29.79,20.29,1,1,fashion,29.79,20.29,1,1,google,camp_caa9bf3a,de,mobile,True,seasonal_cycle,114,114,0,0,0.0,0.681101040617657,0.11477272727272728,1,4,healthy,1,one_time_buyer,1,0,0,411,一般发展用户
cust_683b0350,2024-03-15 20:20:02,2024-03-15 20:20:02,1,116.45,116.45,0.0,0,1,organic,organic,1,116.45,54.35,1,1,home,116.45,54.35,1,1,organic,,ca,desktop,False,long_replacement_cycle,291,291,0,0,0.0,0.46672391584370976,0.5505882352941176,3,3,cooling,1,one_time_buyer,0,0,0,313,低价值流失用户
cust_68acc616,2024-09-25 08:34:30,2024-09-25 08:34:30,1,72.72,72.72,0.0,0,1,direct,direct,2,64.14,29.160000000000004,1,1,sports,64.14,29.160000000000004,2,1,meta,camp_6111b3c3,us,tablet,False,medium_replacement_cycle,97,97,0,0,0.0,0.45463049579045844,0.37209302325581395,2,4,healthy,1,one_time_buyer,1,0,0,412,一般发展用户
cust_68c5665b,2024-12-23 09:47:33,2024-12-23 09:47:33,1,91.57,91.57,0.0,0,1,organic,organic,1,91.57,49.63999999999999,1,1,fashion,91.57,49.63999999999999,1,1,organic,,us,mobile,False,seasonal_cycle,8,8,0,0,0.0,0.542098940701103,0.5113636363636364,3,5,fresh,1,one_time_buyer,1,0,0,513,一般发展用户
cust_68d87350,2024-11-21 22:08:57,2024-11-21 22:08:57,1,232.5,232.5,0.0,0,1,direct,direct,3,232.5,75.57,1,1,sports,232.5,75.57,3,1,direct,,fr,mobile,False,medium_replacement_cycle,40,40,0,0,0.0,0.3250322580645161,0.9235880398671097,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_68dcbd96,2024-10-17 08:30:14,2024-10-17 08:30:14,1,35.46,35.46,0.0,0,1,meta,meta,1,21.73,9.9,1,1,home,21.73,9.9,1,1,meta,camp_ecdcbcbe,uk,desktop,True,long_replacement_cycle,75,75,0,0,0.0,0.4555913483663139,0.05176470588235294,1,5,fresh,1,one_time_buyer,1,0,0,511,一般发展用户
cust_68e06755,2024-09-20 10:27:42,2024-09-20 10:27:42,1,145.31,145.31,0.0,0,1,direct,direct,1,135.28,62.95,1,1,home,135.28,62.95,1,1,organic,,fr,desktop,True,long_replacement_cycle,102,102,0,0,0.0,0.46533116499112953,0.7176470588235294,4,5,fresh,1,one_time_buyer,1,0,1,514,重要发展用户
cust_6900dd35,2024-12-14 16:28:04,2024-12-14 16:28:04,1,198.56,198.56,21.18,1,1,direct,direct,2,211.76,144.45999999999998,1,1,fashion,211.76,144.45999999999998,2,1,meta,camp_51b935c3,us,mobile,False,seasonal_cycle,17,17,0,0,1.0,0.6821873819418208,0.9,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_6906016c,2024-07-16 10:17:50,2024-07-16 10:17:50,1,327.33,327.33,0.0,0,1,meta,meta,4,327.34000000000003,161.40000000000003,1,2,home,327.34000000000003,161.40000000000003,4,1,meta,camp_05cc7950,fr,desktop,True,long_replacement_cycle,168,168,0,0,0.0,0.4930653143520499,0.9482352941176471,5,4,healthy,1,one_time_buyer,1,0,1,415,重要发展用户
cust_6913cfc2,2024-03-28 13:37:17,2024-03-28 13:37:17,1,363.66,363.66,0.0,0,1,direct,direct,4,351.05,158.53,2,2,home,333.0,146.7,3,1,google,camp_8efbc365,uk,desktop,True,long_replacement_cycle,278,278,0,0,0.0,0.4515880928642643,0.9670588235294117,5,3,cooling,1,one_time_buyer,0,0,1,315,重要唤回用户
cust_69c86e2f,2024-10-14 15:28:32,2024-10-14 15:28:32,1,84.59,84.59,0.0,0,1,google,google,2,76.5,25.979999999999997,1,1,electronics,76.5,25.979999999999997,2,1,google,camp_2b2a8543,us,tablet,False,very_long_replacement_cycle,78,78,0,0,0.0,0.33960784313725484,0.2866666666666667,2,5,fresh,1,one_time_buyer,1,0,0,512,一般发展用户
cust_69d7b8fc,2024-08-30 11:41:12,2024-08-30 11:41:12,1,91.88,91.88,0.0,0,1,meta,meta,1,83.97,32.699999999999996,1,1,home,83.97,32.699999999999996,1,1,meta,camp_c1ff2c2b,us,desktop,False,long_replacement_cycle,123,123,0,0,0.0,0.38942479456948903,0.4164705882352941,3,4,healthy,1,one_time_buyer,1,0,0,413,一般发展用户
cust_69e4ae7d,2024-05-28 13:15:58,2024-05-28 13:15:58,1,72.46,72.46,10.0,1,1,direct,direct,1,73.98,31.970000000000006,1,1,home,73.98,31.970000000000006,1,1,organic,,ca,mobile,False,long_replacement_cycle,217,217,0,0,1.0,0.43214382265477164,0.2541176470588235,2,4,healthy,1,one_time_buyer,1,0,0,412,一般发展用户
cust_69f1f014,2024-06-05 10:20:10,2024-06-05 10:20:10,1,198.58,198.58,0.0,0,1,organic,organic,2,198.58,131.28000000000003,1,1,fashion,198.58,131.28000000000003,2,1,organic,,us,mobile,False,seasonal_cycle,209,209,0,0,0.0,0.6610937657367308,0.9022727272727272,5,3,cooling,1,one_time_buyer,0,0,1,315,重要唤回用户
cust_69ff4a99,2024-03-27 05:56:29,2024-03-27 05:56:29,1,140.76,140.76,0.0,0,1,google,google,2,131.24,75.12,1,1,fashion,131.24,75.12,2,1,google,camp_4b3dbc57,ca,mobile,True,seasonal_cycle,279,279,0,0,0.0,0.572386467540384,0.7545454545454545,4,2,at_risk,1,one_time_buyer,0,0,1,214,重要唤回用户
cust_6a2eb557,2024-07-15 07:28:58,2024-07-15 07:28:58,1,95.21,95.21,0.0,0,1,direct,direct,2,85.91,51.46,2,2,home,66.98,38.75,1,1,meta,camp_de73d4f5,ca,mobile,True,long_replacement_cycle,169,169,0,0,0.0,0.5989989523920383,0.43529411764705883,3,4,healthy,1,one_time_buyer,1,0,0,413,一般发展用户
cust_6a5023a8,2024-03-05 21:28:11,2024-03-05 21:28:11,1,120.78,120.78,0.0,0,1,direct,direct,1,120.78,46.370000000000005,1,1,electronics,120.78,46.370000000000005,1,1,organic,,us,desktop,True,very_long_replacement_cycle,301,301,0,0,0.0,0.38392117900314626,0.5,3,4,healthy,1,one_time_buyer,1,0,0,413,一般发展用户
cust_6a646e9d,2024-08-05 16:18:52,2024-08-05 16:18:52,1,87.16,87.16,0.0,0,1,google,google,2,76.86,39.78,2,2,home,54.4,25.209999999999997,1,1,google,camp_a58d6ff2,fr,mobile,False,long_replacement_cycle,148,148,0,0,0.0,0.5175644028103045,0.36705882352941177,2,4,healthy,1,one_time_buyer,1,0,0,412,一般发展用户
cust_6a6957da,2024-05-14 10:34:08,2024-05-14 10:34:08,1,81.07,81.07,0.0,0,1,direct,direct,1,71.54,22.610000000000007,1,1,sports,71.54,22.610000000000007,1,1,organic,,us,mobile,False,medium_replacement_cycle,231,231,0,0,0.0,0.3160469667318983,0.4418604651162791,3,3,cooling,1,one_time_buyer,0,0,0,313,低价值流失用户
cust_6a8c259c,2024-01-21 10:05:56,2024-01-21 10:05:56,1,111.47,111.47,0.0,0,1,meta,meta,1,97.2,53.120000000000005,1,1,fashion,97.2,53.120000000000005,1,1,meta,camp_2bcc4744,fr,mobile,True,seasonal_cycle,345,345,0,0,0.0,0.5465020576131687,0.6704545454545454,4,1,dormant,1,one_time_buyer,0,0,1,114,重要唤回用户
cust_6ad3fd6e,2024-03-25 21:17:13,2024-03-25 21:17:13,1,113.34,113.34,0.0,0,1,direct,direct,2,113.34,42.09,2,2,electronics,74.67,21.770000000000003,1,1,organic,,de,mobile,False,very_long_replacement_cycle,281,281,0,0,0.0,0.3713605082053997,0.45666666666666667,3,4,healthy,1,one_time_buyer,1,0,0,413,一般发展用户
cust_6aecb4c7,2024-05-25 19:58:39,2024-05-25 19:58:39,1,63.07,63.07,0.0,0,1,direct,direct,1,51.48,35.699999999999996,1,1,beauty,51.48,35.699999999999996,1,1,google,camp_ce945213,de,mobile,True,short_consumption_cycle,220,220,0,0,0.0,0.6934731934731935,0.46715328467153283,3,2,at_risk,1,one_time_buyer,0,0,0,213,低价值流失用户
cust_6b18601e,2024-05-31 08:59:48,2024-05-31 08:59:48,1,176.05,176.05,0.0,0,1,google,google,2,165.84,93.92,1,2,home,165.84,93.92,2,1,google,camp_bf4aded0,de,desktop,False,long_replacement_cycle,214,214,0,0,0.0,0.5663289917993246,0.7835294117647059,4,4,healthy,1,one_time_buyer,1,0,1,414,重要发展用户
cust_6b2f1ee2,2024-03-04 11:23:02,2024-03-04 11:23:02,1,25.77,25.77,0.0,0,1,direct,direct,2,19.54,11.86,1,1,beauty,19.54,11.86,2,1,direct,,us,tablet,True,short_consumption_cycle,302,302,0,0,0.0,0.6069600818833163,0.0364963503649635,1,1,dormant,1,one_time_buyer,0,0,0,111,低价值流失用户
cust_6bb7292a,2024-08-10 15:13:31,2024-08-10 15:13:31,1,118.82,118.82,0.0,0,1,google,google,1,118.82,49.86,1,1,home,118.82,49.86,1,1,google,camp_5718b9eb,de,mobile,False,long_replacement_cycle,143,143,0,0,0.0,0.4196263255344218,0.5764705882352941,3,4,healthy,1,one_time_buyer,1,0,0,413,一般发展用户
cust_6bf551a4,2024-11-30 17:33:17,2024-11-30 17:33:17,1,194.95,194.95,0.0,0,1,tiktok,tiktok,2,194.96,127.66000000000001,1,1,fashion,194.96,127.66000000000001,2,1,tiktok,camp_5f459a27,us,mobile,False,seasonal_cycle,31,31,0,0,0.0,0.6548009848173985,0.8977272727272727,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
cust_6c24b0fd,2024-07-08 18:32:34,2024-07-08 18:32:34,1,133.84,133.84,0.0,0,1,organic,organic,1,117.99,56.96999999999999,1,1,home,117.99,56.96999999999999,1,1,organic,,de,desktop,False,long_replacement_cycle,176,176,0,0,0.0,0.48283752860411894,0.6494117647058824,4,4,healthy,1,one_time_buyer,1,0,1,414,重要发展用户
cust_6c24e339,2024-09-09 17:00:19,2024-09-09 17:00:19,1,83.78,83.78,0.0,0,1,organic,organic,1,83.78,41.85,1,1,fashion,83.78,41.85,1,1,organic,,de,mobile,False,seasonal_cycle,113,113,0,0,0.0,0.49952255908331344,0.4,2,4,healthy,1,one_time_buyer,1,0,0,412,一般发展用户
cust_6c42b69d,2024-02-28 18:40:01,2024-02-28 18:40:01,1,154.54,154.54,0.0,0,1,tiktok,tiktok,3,154.53,60.040000000000006,2,2,sports,111.14,46.120000000000005,2,1,tiktok,camp_9cd11b37,de,mobile,False,medium_replacement_cycle,307,307,0,0,0.0,0.3885329709441533,0.8272425249169435,5,2,at_risk,1,one_time_buyer,0,0,1,215,重要唤回用户
cust_6c445c49,2024-11-05 13:52:28,2024-11-05 13:52:28,1,89.93,89.93,0.0,0,1,organic,organic,1,89.93,31.400000000000006,1,1,sports,89.93,31.400000000000006,1,1,organic,,de,mobile,True,medium_replacement_cycle,56,56,0,0,0.0,0.34916045813410435,0.5647840531561462,3,5,fresh,1,one_time_buyer,1,0,0,513,一般发展用户
cust_6cb7bb9a,2024-03-08 07:49:03,2024-03-08 07:49:03,1,83.65,83.65,0.0,0,1,tiktok,tiktok,3,72.36,46.17,1,1,beauty,72.36,46.17,3,1,tiktok,camp_875eb2af,de,mobile,True,short_consumption_cycle,298,298,0,0,0.0,0.6380597014925373,0.6934306569343066,4,1,dormant,1,one_time_buyer,0,0,1,114,重要唤回用户
cust_6cc02baa,2024-05-24 11:23:13,2024-05-24 11:23:13,1,140.03,140.03,14.72,1,1,direct,direct,2,147.22,94.0,1,1,beauty,147.22,94.0,2,1,google,camp_3db99b3f,us,tablet,True,short_consumption_cycle,221,221,0,0,1.0,0.6385002037766608,0.8978102189781022,5,2,at_risk,1,one_time_buyer,0,0,1,215,重要唤回用户
cust_6cddc920,2024-04-06 17:47:25,2024-04-06 17:47:25,1,57.3,57.3,0.0,0,1,tiktok,tiktok,1,41.54,25.56,1,1,beauty,41.54,25.56,1,1,tiktok,camp_e17c6d16,de,mobile,True,short_consumption_cycle,269,269,0,0,0.0,0.6153105440539239,0.402676399026764,3,1,dormant,1,one_time_buyer,0,0,0,113,低价值流失用户
cust_6d138d40,2024-08-04 06:08:29,2024-08-04 06:08:29,1,51.83,51.83,0.0,0,1,meta,meta,2,39.52,24.1,1,1,beauty,39.52,24.1,2,1,meta,camp_c02ad897,ca,mobile,True,short_consumption_cycle,149,149,0,0,0.0,0.6098178137651822,0.30656934306569344,2,3,cooling,1,one_time_buyer,0,0,0,312,低价值流失用户
cust_6d6d4496,2024-11-19 20:52:50,2024-11-19 20:52:50,1,146.7,146.7,25.89,1,1,direct,direct,4,172.57999999999998,98.86000000000001,2,2,beauty,89.24,68.78,2,1,tiktok,camp_dbe872f9,us,mobile,True,short_consumption_cycle,42,42,0,0,1.0,0.572835786302005,0.9124087591240876,5,5,fresh,1,one_time_buyer,1,0,1,515,重要发展用户
